id,lat,lon,time,pw,pw_era5,zwd
CORD00ARG,-31.528435,-64.47005,01-09-2023 23:00,21.94,23.29,2.2464
CORD00ARG,-31.528435,-64.47005,02-09-2023 00:00,23.44,24.01,2.2582
CORD00ARG,-31.528435,-64.47005,02-09-2023 01:00,22.65,24.78,2.2558
CORD00ARG,-31.528435,-64.47005,02-09-2023 02:00,23.08,25.08,2.2582
CORD00ARG,-31.528435,-64.47005,02-09-2023 03:00,24.4,25.19,2.2664
CORD00ARG,-31.528435,-64.47005,02-09-2023 04:00,25.67,25.42,2.2748
CORD00ARG,-31.528435,-64.47005,02-09-2023 05:00,24.73,25.69,2.2683
CORD00ARG,-31.528435,-64.47005,02-09-2023 06:00,25.35,26.36,2.2721
CORD00ARG,-31.528435,-64.47005,02-09-2023 07:00,24.73,27.02,2.2686
CORD00ARG,-31.528435,-64.47005,02-09-2023 08:00,25.52,27.38,2.2733
CORD00ARG,-31.528435,-64.47005,02-09-2023 09:00,24.13,27.66,2.2653
CORD00ARG,-31.528435,-64.47005,02-09-2023 10:00,24.63,27.87,2.2698
CORD00ARG,-31.528435,-64.47005,02-09-2023 11:00,25.96,28.12,2.2812
CORD00ARG,-31.528435,-64.47005,02-09-2023 12:00,26.06,27.17,2.2846
CORD00ARG,-31.528435,-64.47005,02-09-2023 13:00,24.73,26.65,2.2797
CORD00ARG,-31.528435,-64.47005,02-09-2023 14:00,22.78,26.11,2.2681
CORD00ARG,-31.528435,-64.47005,02-09-2023 15:00,23.33,25.89,2.2727
CORD00ARG,-31.528435,-64.47005,02-09-2023 16:00,24.56,26.14,2.279
CORD00ARG,-31.528435,-64.47005,02-09-2023 17:00,23.65,26.61,2.2716
CORD00ARG,-31.528435,-64.47005,02-09-2023 18:00,24.94,26.63,2.2777
CORD00ARG,-31.528435,-64.47005,02-09-2023 19:00,25.81,26.15,2.2826
CORD00ARG,-31.528435,-64.47005,02-09-2023 20:00,26.47,26.27,2.288
CORD00ARG,-31.528435,-64.47005,02-09-2023 21:00,25.97,26.32,2.2857
CORD00ARG,-31.528435,-64.47005,02-09-2023 22:00,25.69,25.32,2.285
CORD00ARG,-31.528435,-64.47005,02-09-2023 23:00,25.85,25.28,2.287
CORD00ARG,-31.528435,-64.47005,03-09-2023 00:00,26.67,25.55,2.294
CORD00ARG,-31.528435,-64.47005,03-09-2023 01:00,25.48,25.32,2.2865
CORD00ARG,-31.528435,-64.47005,03-09-2023 02:00,25.22,25.1,2.2847
CORD00ARG,-31.528435,-64.47005,03-09-2023 03:00,25.43,24.93,2.2858
CORD00ARG,-31.528435,-64.47005,03-09-2023 04:00,24.88,24.61,2.2818
CORD00ARG,-31.528435,-64.47005,03-09-2023 05:00,24.77,24.56,2.2806
CORD00ARG,-31.528435,-64.47005,03-09-2023 06:00,24.95,24.4,2.2808
CORD00ARG,-31.528435,-64.47005,03-09-2023 07:00,24.85,24.09,2.2781
CORD00ARG,-31.528435,-64.47005,03-09-2023 08:00,25.68,23.61,2.2813
CORD00ARG,-31.528435,-64.47005,03-09-2023 09:00,25.41,23.02,2.2795
CORD00ARG,-31.528435,-64.47005,03-09-2023 10:00,25.21,24.91,2.2769
CORD00ARG,-31.528435,-64.47005,03-09-2023 11:00,23.76,24.22,2.2693
CORD00ARG,-31.528435,-64.47005,03-09-2023 12:00,24.23,22.8,2.2735
CORD00ARG,-31.528435,-64.47005,03-09-2023 13:00,24.44,22.32,2.2772
CORD00ARG,-31.528435,-64.47005,03-09-2023 14:00,23.39,21.67,2.2711
CORD00ARG,-31.528435,-64.47005,03-09-2023 15:00,23.7,21.04,2.273
CORD00ARG,-31.528435,-64.47005,03-09-2023 16:00,22.86,20.27,2.2672
CORD00ARG,-31.528435,-64.47005,03-09-2023 17:00,20.9,19.5,2.2522
CORD00ARG,-31.528435,-64.47005,03-09-2023 18:00,18.54,19.04,2.2372
CORD00ARG,-31.528435,-64.47005,03-09-2023 19:00,17.11,18.6,2.2272
CORD00ARG,-31.528435,-64.47005,03-09-2023 20:00,17.11,18.06,2.2292
CORD00ARG,-31.528435,-64.47005,03-09-2023 21:00,17.73,17.5,
CUIB00BRA,-15.555263,-56.069866,01-09-2023 00:00,44.19,43.33,2.5191
CUIB00BRA,-15.555263,-56.069866,01-09-2023 01:00,46.18,44.0,2.5326
CUIB00BRA,-15.555263,-56.069866,01-09-2023 02:00,46.93,45.1,2.5391
CUIB00BRA,-15.555263,-56.069866,01-09-2023 03:00,45.07,45.69,2.5278
CUIB00BRA,-15.555263,-56.069866,01-09-2023 04:00,47.07,46.28,2.5399
CUIB00BRA,-15.555263,-56.069866,01-09-2023 05:00,47.17,46.12,2.5398
CUIB00BRA,-15.555263,-56.069866,01-09-2023 06:00,45.33,45.49,2.5272
CUIB00BRA,-15.555263,-56.069866,01-09-2023 07:00,47.47,45.15,2.5399
CUIB00BRA,-15.555263,-56.069866,01-09-2023 08:00,46.39,45.11,2.5331
CUIB00BRA,-15.555263,-56.069866,01-09-2023 09:00,45.14,45.26,2.5262
CUIB00BRA,-15.555263,-56.069866,01-09-2023 10:00,44.29,44.7,2.5215
CUIB00BRA,-15.555263,-56.069866,01-09-2023 11:00,44.06,44.38,2.5215
CUIB00BRA,-15.555263,-56.069866,01-09-2023 12:00,44.64,43.81,2.5261
CUIB00BRA,-15.555263,-56.069866,01-09-2023 13:00,44.67,43.12,2.5268
CUIB00BRA,-15.555263,-56.069866,01-09-2023 14:00,42.99,42.46,2.5155
CUIB00BRA,-15.555263,-56.069866,01-09-2023 15:00,41.31,41.95,2.5036
CUIB00BRA,-15.555263,-56.069866,01-09-2023 16:00,41.47,41.54,2.5011
CUIB00BRA,-15.555263,-56.069866,01-09-2023 17:00,42.79,41.52,2.5058
CUIB00BRA,-15.555263,-56.069866,01-09-2023 18:00,42.79,41.64,2.5026
CUIB00BRA,-15.555263,-56.069866,01-09-2023 19:00,42.58,41.71,2.4986
CUIB00BRA,-15.555263,-56.069866,01-09-2023 20:00,40.99,41.81,2.4878
CUIB00BRA,-15.555263,-56.069866,01-09-2023 21:00,39.34,41.37,2.477
CUIB00BRA,-15.555263,-56.069866,01-09-2023 22:00,38.35,40.35,2.4714
CUIB00BRA,-15.555263,-56.069866,01-09-2023 23:00,41.0,41.06,2.4905
CUIB00BRA,-15.555263,-56.069866,02-09-2023 00:00,41.77,40.98,2.4972
CUIB00BRA,-15.555263,-56.069866,02-09-2023 01:00,42.08,40.8,2.5001
CUIB00BRA,-15.555263,-56.069866,02-09-2023 02:00,42.6,40.51,2.5053
CUIB00BRA,-15.555263,-56.069866,02-09-2023 03:00,43.43,40.52,2.5103
CUIB00BRA,-15.555263,-56.069866,02-09-2023 04:00,44.43,41.08,2.5174
CUIB00BRA,-15.555263,-56.069866,02-09-2023 05:00,45.12,41.41,2.5207
CUIB00BRA,-15.555263,-56.069866,02-09-2023 06:00,45.37,41.87,2.5223
CUIB00BRA,-15.555263,-56.069866,02-09-2023 07:00,45.44,42.41,2.5235
CUIB00BRA,-15.555263,-56.069866,02-09-2023 08:00,44.98,42.72,2.5216
CUIB00BRA,-15.555263,-56.069866,02-09-2023 09:00,44.09,42.93,2.517
CUIB00BRA,-15.555263,-56.069866,02-09-2023 10:00,45.14,41.69,2.5255
CUIB00BRA,-15.555263,-56.069866,02-09-2023 11:00,44.44,41.71,2.5218
CUIB00BRA,-15.555263,-56.069866,02-09-2023 12:00,44.97,42.03,2.5263
CUIB00BRA,-15.555263,-56.069866,02-09-2023 13:00,45.02,42.57,2.527
CUIB00BRA,-15.555263,-56.069866,02-09-2023 14:00,41.87,43.17,2.5074
CUIB00BRA,-15.555263,-56.069866,02-09-2023 15:00,40.5,43.58,2.4967
CUIB00BRA,-15.555263,-56.069866,02-09-2023 16:00,41.96,43.75,2.5028
CUIB00BRA,-15.555263,-56.069866,02-09-2023 17:00,42.29,43.9,2.5019
CUIB00BRA,-15.555263,-56.069866,02-09-2023 18:00,42.02,44.51,2.4975
CUIB00BRA,-15.555263,-56.069866,02-09-2023 19:00,42.07,45.48,2.4962
CUIB00BRA,-15.555263,-56.069866,02-09-2023 20:00,42.78,46.04,2.5008
CUIB00BRA,-15.555263,-56.069866,02-09-2023 21:00,43.19,45.79,2.5021
CUIB00BRA,-15.555263,-56.069866,02-09-2023 22:00,44.6,43.65,2.5125
CUIB00BRA,-15.555263,-56.069866,02-09-2023 23:00,44.34,44.77,2.5133
CUIB00BRA,-15.555263,-56.069866,03-09-2023 00:00,43.77,44.41,2.5117
CUIB00BRA,-15.555263,-56.069866,03-09-2023 01:00,43.8,43.77,2.513
CUIB00BRA,-15.555263,-56.069866,03-09-2023 02:00,42.07,43.78,2.5039
CUIB00BRA,-15.555263,-56.069866,03-09-2023 03:00,41.86,44.23,2.5034
CUIB00BRA,-15.555263,-56.069866,03-09-2023 04:00,42.17,44.92,2.5055
CUIB00BRA,-15.555263,-56.069866,03-09-2023 05:00,41.61,45.23,2.5012
CUIB00BRA,-15.555263,-56.069866,03-09-2023 06:00,42.75,45.12,2.5073
CUIB00BRA,-15.555263,-56.069866,03-09-2023 07:00,44.0,44.68,2.5153
CUIB00BRA,-15.555263,-56.069866,03-09-2023 08:00,43.43,44.14,2.5122
CUIB00BRA,-15.555263,-56.069866,03-09-2023 09:00,42.6,43.79,2.5075
CUIB00BRA,-15.555263,-56.069866,03-09-2023 10:00,42.4,43.63,2.5085
CUIB00BRA,-15.555263,-56.069866,03-09-2023 11:00,42.97,44.13,2.5152
CUIB00BRA,-15.555263,-56.069866,03-09-2023 12:00,44.12,44.61,2.5238
CUIB00BRA,-15.555263,-56.069866,03-09-2023 13:00,44.37,44.92,2.5262
CUIB00BRA,-15.555263,-56.069866,03-09-2023 14:00,45.06,45.5,2.5303
CUIB00BRA,-15.555263,-56.069866,03-09-2023 15:00,45.17,45.99,2.5293
CUIB00BRA,-15.555263,-56.069866,03-09-2023 16:00,47.55,46.41,2.5411
CUIB00BRA,-15.555263,-56.069866,03-09-2023 17:00,47.35,46.91,2.5359
CUIB00BRA,-15.555263,-56.069866,03-09-2023 18:00,48.06,46.93,2.5376
CUIB00BRA,-15.555263,-56.069866,03-09-2023 19:00,47.59,47.43,2.5333
CUIB00BRA,-15.555263,-56.069866,03-09-2023 20:00,47.97,48.09,2.5363
FAA100PYF,-17.555313,-149.6143,01-09-2023 00:00,28.45,30.76,2.486
FAA100PYF,-17.555313,-149.6143,01-09-2023 01:00,29.57,30.83,2.492
FAA100PYF,-17.555313,-149.6143,01-09-2023 02:00,31.74,30.34,2.5058
FAA100PYF,-17.555313,-149.6143,01-09-2023 03:00,30.72,29.84,2.4996
FAA100PYF,-17.555313,-149.6143,01-09-2023 04:00,29.5,29.27,2.4932
FAA100PYF,-17.555313,-149.6143,01-09-2023 05:00,27.44,28.47,2.4814
FAA100PYF,-17.555313,-149.6143,01-09-2023 06:00,27.95,28.11,2.4871
FAA100PYF,-17.555313,-149.6143,01-09-2023 07:00,26.24,27.53,2.4772
FAA100PYF,-17.555313,-149.6143,01-09-2023 08:00,27.01,27.02,2.4828
FAA100PYF,-17.555313,-149.6143,01-09-2023 09:00,26.46,27.04,2.4797
FAA100PYF,-17.555313,-149.6143,01-09-2023 10:00,27.84,28.55,2.4873
FAA100PYF,-17.555313,-149.6143,01-09-2023 11:00,27.42,29.14,2.4824
FAA100PYF,-17.555313,-149.6143,01-09-2023 12:00,27.84,29.21,2.4842
FAA100PYF,-17.555313,-149.6143,01-09-2023 13:00,29.3,28.91,2.4937
FAA100PYF,-17.555313,-149.6143,01-09-2023 14:00,29.45,28.5,2.4939
FAA100PYF,-17.555313,-149.6143,01-09-2023 15:00,28.99,28.18,2.4915
FAA100PYF,-17.555313,-149.6143,01-09-2023 16:00,28.24,28.18,2.488
FAA100PYF,-17.555313,-149.6143,01-09-2023 17:00,29.23,28.61,2.4954
FAA100PYF,-17.555313,-149.6143,01-09-2023 18:00,28.15,29.39,2.4905
FAA100PYF,-17.555313,-149.6143,01-09-2023 19:00,28.82,30.56,2.4957
FAA100PYF,-17.555313,-149.6143,01-09-2023 20:00,28.52,31.69,2.4946
FAA100PYF,-17.555313,-149.6143,01-09-2023 21:00,29.98,32.24,2.5027
FAA100PYF,-17.555313,-149.6143,01-09-2023 22:00,30.53,32.53,2.5042
FAA100PYF,-17.555313,-149.6143,01-09-2023 23:00,31.13,33.0,2.5064
FAA100PYF,-17.555313,-149.6143,02-09-2023 00:00,30.99,32.55,2.5041
FAA100PYF,-17.555313,-149.6143,02-09-2023 01:00,32.22,32.27,2.5109
FAA100PYF,-17.555313,-149.6143,02-09-2023 02:00,33.31,32.46,2.5174
FAA100PYF,-17.555313,-149.6143,02-09-2023 03:00,32.01,32.92,2.5105
FAA100PYF,-17.555313,-149.6143,02-09-2023 04:00,30.89,33.21,2.5045
FAA100PYF,-17.555313,-149.6143,02-09-2023 05:00,31.53,33.41,2.5097
FAA100PYF,-17.555313,-149.6143,02-09-2023 06:00,32.09,33.72,2.5138
FAA100PYF,-17.555313,-149.6143,02-09-2023 07:00,31.68,34.17,2.5132
FAA100PYF,-17.555313,-149.6143,02-09-2023 08:00,31.65,34.33,2.513
FAA100PYF,-17.555313,-149.6143,02-09-2023 09:00,32.41,34.26,2.5178
FAA100PYF,-17.555313,-149.6143,02-09-2023 10:00,34.26,37.44,2.5276
FAA100PYF,-17.555313,-149.6143,02-09-2023 11:00,34.58,37.43,2.5286
FAA100PYF,-17.555313,-149.6143,02-09-2023 12:00,35.5,37.16,2.534
FAA100PYF,-17.555313,-149.6143,02-09-2023 13:00,35.69,36.77,2.5338
FAA100PYF,-17.555313,-149.6143,02-09-2023 14:00,37.14,36.37,2.5424
FAA100PYF,-17.555313,-149.6143,02-09-2023 15:00,37.0,36.56,2.5424
FAA100PYF,-17.555313,-149.6143,02-09-2023 16:00,37.68,37.21,2.5479
FAA100PYF,-17.555313,-149.6143,02-09-2023 17:00,38.51,38.1,2.5556
FAA100PYF,-17.555313,-149.6143,02-09-2023 18:00,38.86,38.66,2.5591
FAA100PYF,-17.555313,-149.6143,02-09-2023 19:00,39.5,39.24,2.564
FAA100PYF,-17.555313,-149.6143,02-09-2023 20:00,39.21,39.92,2.5629
FAA100PYF,-17.555313,-149.6143,02-09-2023 21:00,40.24,40.47,2.5679
FAA100PYF,-17.555313,-149.6143,02-09-2023 22:00,41.15,44.0,2.5723
FAA100PYF,-17.555313,-149.6143,02-09-2023 23:00,42.41,44.45,2.5779
FAA100PYF,-17.555313,-149.6143,03-09-2023 00:00,42.75,44.52,2.5797
FAA100PYF,-17.555313,-149.6143,03-09-2023 01:00,45.06,44.59,2.5934
FAA100PYF,-17.555313,-149.6143,03-09-2023 02:00,46.22,44.81,2.6017
FAA100PYF,-17.555313,-149.6143,03-09-2023 03:00,46.37,44.78,2.6034
FAA100PYF,-17.555313,-149.6143,03-09-2023 04:00,45.09,44.44,2.5966
FAA100PYF,-17.555313,-149.6143,03-09-2023 05:00,43.98,44.14,2.5907
FAA100PYF,-17.555313,-149.6143,03-09-2023 06:00,44.34,44.01,2.5945
FAA100PYF,-17.555313,-149.6143,03-09-2023 07:00,43.33,44.11,2.5889
FAA100PYF,-17.555313,-149.6143,03-09-2023 08:00,43.25,44.01,2.5881
FAA100PYF,-17.555313,-149.6143,03-09-2023 09:00,43.42,44.0,2.589
FAA100PYF,-17.555313,-149.6143,03-09-2023 10:00,43.17,45.77,2.5872
FAA100PYF,-17.555313,-149.6143,03-09-2023 11:00,42.56,46.02,2.5816
FAA100PYF,-17.555313,-149.6143,03-09-2023 12:00,43.37,46.76,2.5854
FAA100PYF,-17.555313,-149.6143,03-09-2023 13:00,42.59,46.89,2.5802
FAA100PYF,-17.555313,-149.6143,03-09-2023 14:00,42.82,46.67,2.5811
FAA100PYF,-17.555313,-149.6143,03-09-2023 15:00,42.28,46.76,2.5791
FAA100PYF,-17.555313,-149.6143,03-09-2023 16:00,41.55,46.59,2.5762
FAA100PYF,-17.555313,-149.6143,03-09-2023 17:00,43.38,45.85,2.5887
FAA100PYF,-17.555313,-149.6143,03-09-2023 18:00,42.66,45.17,2.5855
FAA100PYF,-17.555313,-149.6143,03-09-2023 19:00,42.98,44.49,2.588
FAA100PYF,-17.555313,-149.6143,03-09-2023 20:00,41.17,44.72,2.5761
FALK00FLK,-51.693653,-57.87407,01-09-2023 00:00,9.03,8.46,2.3112
FALK00FLK,-51.693653,-57.87407,01-09-2023 01:00,9.21,9.61,2.3125
FALK00FLK,-51.693653,-57.87407,01-09-2023 02:00,8.98,10.58,2.3097
FALK00FLK,-51.693653,-57.87407,01-09-2023 03:00,10.98,11.85,2.3204
FALK00FLK,-51.693653,-57.87407,01-09-2023 04:00,11.38,12.54,2.3218
FALK00FLK,-51.693653,-57.87407,01-09-2023 05:00,11.3,12.35,2.3188
FALK00FLK,-51.693653,-57.87407,01-09-2023 06:00,11.41,12.32,2.3161
FALK00FLK,-51.693653,-57.87407,01-09-2023 07:00,11.66,12.26,2.3149
FALK00FLK,-51.693653,-57.87407,01-09-2023 08:00,12.39,12.26,2.3188
FALK00FLK,-51.693653,-57.87407,01-09-2023 09:00,13.03,12.36,2.3216
FALK00FLK,-51.693653,-57.87407,01-09-2023 10:00,12.05,12.81,2.3132
FALK00FLK,-51.693653,-57.87407,01-09-2023 11:00,12.01,12.86,2.3126
FALK00FLK,-51.693653,-57.87407,01-09-2023 12:00,12.26,12.73,2.313
FALK00FLK,-51.693653,-57.87407,01-09-2023 13:00,12.13,12.53,2.3112
FALK00FLK,-51.693653,-57.87407,01-09-2023 14:00,12.99,12.45,2.3161
FALK00FLK,-51.693653,-57.87407,01-09-2023 15:00,12.33,12.44,2.3109
FALK00FLK,-51.693653,-57.87407,01-09-2023 16:00,10.88,12.4,2.3013
FALK00FLK,-51.693653,-57.87407,01-09-2023 17:00,11.36,12.38,2.3033
FALK00FLK,-51.693653,-57.87407,01-09-2023 18:00,12.88,12.39,2.3129
FALK00FLK,-51.693653,-57.87407,01-09-2023 19:00,12.96,12.55,2.3137
FALK00FLK,-51.693653,-57.87407,01-09-2023 20:00,12.91,12.9,2.3139
FALK00FLK,-51.693653,-57.87407,01-09-2023 21:00,13.27,13.22,2.3168
FALK00FLK,-51.693653,-57.87407,01-09-2023 22:00,12.86,13.91,2.3155
FALK00FLK,-51.693653,-57.87407,01-09-2023 23:00,13.18,14.07,2.3188
FALK00FLK,-51.693653,-57.87407,02-09-2023 00:00,13.85,14.24,2.3245
FALK00FLK,-51.693653,-57.87407,02-09-2023 01:00,12.94,14.11,2.3207
FALK00FLK,-51.693653,-57.87407,02-09-2023 02:00,12.8,13.68,2.3214
FALK00FLK,-51.693653,-57.87407,02-09-2023 03:00,13.54,13.04,2.3281
FALK00FLK,-51.693653,-57.87407,02-09-2023 04:00,12.83,12.18,2.3254
FALK00FLK,-51.693653,-57.87407,02-09-2023 05:00,11.7,11.18,2.3209
FALK00FLK,-51.693653,-57.87407,02-09-2023 06:00,10.64,9.85,2.3159
FALK00FLK,-51.693653,-57.87407,02-09-2023 07:00,8.4,8.39,2.3031
FALK00FLK,-51.693653,-57.87407,02-09-2023 08:00,7.13,7.13,2.2976
FALK00FLK,-51.693653,-57.87407,02-09-2023 09:00,6.91,6.07,2.2986
FALK00FLK,-51.693653,-57.87407,02-09-2023 10:00,5.85,5.53,2.2919
FALK00FLK,-51.693653,-57.87407,02-09-2023 11:00,5.32,5.26,2.292
FALK00FLK,-51.693653,-57.87407,02-09-2023 12:00,6.89,5.45,2.3039
FALK00FLK,-51.693653,-57.87407,02-09-2023 13:00,6.1,5.8,2.3001
FALK00FLK,-51.693653,-57.87407,02-09-2023 14:00,6.36,6.08,2.3028
FALK00FLK,-51.693653,-57.87407,02-09-2023 15:00,7.91,6.3,2.3135
FALK00FLK,-51.693653,-57.87407,02-09-2023 16:00,6.38,6.55,2.3044
FALK00FLK,-51.693653,-57.87407,02-09-2023 17:00,6.15,6.7,2.3036
FALK00FLK,-51.693653,-57.87407,02-09-2023 18:00,8.33,6.53,2.3178
FALK00FLK,-51.693653,-57.87407,02-09-2023 19:00,7.97,6.39,2.3168
FALK00FLK,-51.693653,-57.87407,02-09-2023 20:00,6.85,6.41,2.3101
FALK00FLK,-51.693653,-57.87407,02-09-2023 21:00,6.56,6.42,2.3096
FALK00FLK,-51.693653,-57.87407,02-09-2023 22:00,6.42,6.59,2.3098
FALK00FLK,-51.693653,-57.87407,02-09-2023 23:00,6.68,6.83,2.3134
FALK00FLK,-51.693653,-57.87407,03-09-2023 00:00,7.7,7.07,2.3203
FALK00FLK,-51.693653,-57.87407,03-09-2023 01:00,7.35,7.37,2.3197
FALK00FLK,-51.693653,-57.87407,03-09-2023 02:00,7.57,7.65,2.3222
FALK00FLK,-51.693653,-57.87407,03-09-2023 03:00,8.49,7.77,2.329
FALK00FLK,-51.693653,-57.87407,03-09-2023 04:00,8.57,7.78,2.331
FALK00FLK,-51.693653,-57.87407,03-09-2023 05:00,8.03,7.77,2.3283
FALK00FLK,-51.693653,-57.87407,03-09-2023 06:00,8.18,7.74,2.3293
FALK00FLK,-51.693653,-57.87407,03-09-2023 07:00,7.62,7.76,2.3258
FALK00FLK,-51.693653,-57.87407,03-09-2023 08:00,8.18,7.76,2.3307
FALK00FLK,-51.693653,-57.87407,03-09-2023 09:00,7.93,7.7,2.3304
FALK00FLK,-51.693653,-57.87407,03-09-2023 10:00,6.81,7.51,2.3246
FALK00FLK,-51.693653,-57.87407,03-09-2023 11:00,6.82,7.41,2.3258
FALK00FLK,-51.693653,-57.87407,03-09-2023 12:00,7.63,7.41,2.3328
FALK00FLK,-51.693653,-57.87407,03-09-2023 13:00,7.16,7.45,2.331
FALK00FLK,-51.693653,-57.87407,03-09-2023 14:00,7.43,7.48,2.3335
FALK00FLK,-51.693653,-57.87407,03-09-2023 15:00,7.58,7.49,2.3349
FALK00FLK,-51.693653,-57.87407,03-09-2023 16:00,6.8,7.57,2.3301
FALK00FLK,-51.693653,-57.87407,03-09-2023 17:00,7.72,7.7,2.3367
FALK00FLK,-51.693653,-57.87407,03-09-2023 18:00,8.65,7.79,2.3427
FALK00FLK,-51.693653,-57.87407,03-09-2023 19:00,8.61,7.89,2.3433
FALK00FLK,-51.693653,-57.87407,03-09-2023 20:00,8.33,7.79,2.3419
FALK00FLK,-51.693653,-57.87407,03-09-2023 21:00,8.92,7.87,2.347
GAMB00PYF,-23.130354,-134.96483,01-09-2023 00:00,30.46,35.55,2.4681
GAMB00PYF,-23.130354,-134.96483,01-09-2023 01:00,32.95,35.12,2.4844
GAMB00PYF,-23.130354,-134.96483,01-09-2023 02:00,35.11,35.07,2.4978
GAMB00PYF,-23.130354,-134.96483,01-09-2023 03:00,34.34,34.3,2.4939
GAMB00PYF,-23.130354,-134.96483,01-09-2023 04:00,31.06,33.48,2.4738
GAMB00PYF,-23.130354,-134.96483,01-09-2023 05:00,31.48,33.5,2.4783
GAMB00PYF,-23.130354,-134.96483,01-09-2023 06:00,32.29,33.48,2.4845
GAMB00PYF,-23.130354,-134.96483,01-09-2023 07:00,30.99,33.31,2.4764
GAMB00PYF,-23.130354,-134.96483,01-09-2023 08:00,32.64,32.93,2.4876
GAMB00PYF,-23.130354,-134.96483,01-09-2023 09:00,39.92,33.82,2.5329
GAMB00PYF,-23.130354,-134.96483,01-09-2023 10:00,40.41,35.19,2.5364
GAMB00PYF,-23.130354,-134.96483,01-09-2023 11:00,37.1,35.68,2.5135
GAMB00PYF,-23.130354,-134.96483,01-09-2023 12:00,39.22,36.31,2.5269
GAMB00PYF,-23.130354,-134.96483,01-09-2023 13:00,39.26,37.3,2.5263
GAMB00PYF,-23.130354,-134.96483,01-09-2023 14:00,41.12,38.1,2.539
GAMB00PYF,-23.130354,-134.96483,01-09-2023 15:00,43.4,38.71,2.5559
GAMB00PYF,-23.130354,-134.96483,01-09-2023 16:00,44.22,39.9,2.5625
GAMB00PYF,-23.130354,-134.96483,01-09-2023 17:00,42.85,41.14,2.5561
GAMB00PYF,-23.130354,-134.96483,01-09-2023 18:00,41.82,41.95,2.5512
GAMB00PYF,-23.130354,-134.96483,01-09-2023 19:00,40.96,42.91,2.5461
GAMB00PYF,-23.130354,-134.96483,01-09-2023 20:00,43.0,43.55,2.5607
GAMB00PYF,-23.130354,-134.96483,01-09-2023 21:00,42.04,43.42,2.554
GAMB00PYF,-23.130354,-134.96483,01-09-2023 22:00,42.2,43.4,2.5539
GAMB00PYF,-23.130354,-134.96483,01-09-2023 23:00,42.71,43.69,2.5561
GAMB00PYF,-23.130354,-134.96483,02-09-2023 00:00,43.36,42.7,2.5597
GAMB00PYF,-23.130354,-134.96483,02-09-2023 01:00,42.38,41.71,2.5534
GAMB00PYF,-23.130354,-134.96483,02-09-2023 02:00,40.37,41.56,2.5417
GAMB00PYF,-23.130354,-134.96483,02-09-2023 03:00,39.25,41.63,2.5367
GAMB00PYF,-23.130354,-134.96483,02-09-2023 04:00,38.53,41.43,2.5328
GAMB00PYF,-23.130354,-134.96483,02-09-2023 05:00,39.11,41.31,2.5384
GAMB00PYF,-23.130354,-134.96483,02-09-2023 06:00,39.63,41.4,2.5432
GAMB00PYF,-23.130354,-134.96483,02-09-2023 07:00,39.25,41.51,2.5401
GAMB00PYF,-23.130354,-134.96483,02-09-2023 08:00,40.4,41.39,2.5485
GAMB00PYF,-23.130354,-134.96483,02-09-2023 09:00,40.9,40.58,2.551
GAMB00PYF,-23.130354,-134.96483,02-09-2023 10:00,40.82,41.02,2.5504
GAMB00PYF,-23.130354,-134.96483,02-09-2023 11:00,38.37,40.6,2.5345
GAMB00PYF,-23.130354,-134.96483,02-09-2023 12:00,39.89,39.8,2.5432
GAMB00PYF,-23.130354,-134.96483,02-09-2023 13:00,40.76,39.65,2.5485
GAMB00PYF,-23.130354,-134.96483,02-09-2023 14:00,39.72,39.66,2.543
GAMB00PYF,-23.130354,-134.96483,02-09-2023 15:00,40.75,39.69,2.5513
GAMB00PYF,-23.130354,-134.96483,02-09-2023 16:00,40.21,39.8,2.5498
GAMB00PYF,-23.130354,-134.96483,02-09-2023 17:00,40.87,39.68,2.5561
GAMB00PYF,-23.130354,-134.96483,02-09-2023 18:00,41.75,39.37,2.5628
GAMB00PYF,-23.130354,-134.96483,02-09-2023 19:00,40.8,38.79,2.5566
GAMB00PYF,-23.130354,-134.96483,02-09-2023 20:00,39.64,38.48,2.5494
GAMB00PYF,-23.130354,-134.96483,02-09-2023 21:00,39.88,38.61,2.5495
GAMB00PYF,-23.130354,-134.96483,02-09-2023 22:00,40.51,40.97,2.5534
GAMB00PYF,-23.130354,-134.96483,02-09-2023 23:00,41.29,41.84,2.5581
GAMB00PYF,-23.130354,-134.96483,03-09-2023 00:00,39.37,42.03,2.5454
GAMB00PYF,-23.130354,-134.96483,03-09-2023 01:00,38.88,41.49,2.5435
GAMB00PYF,-23.130354,-134.96483,03-09-2023 02:00,38.66,40.33,2.541
GAMB00PYF,-23.130354,-134.96483,03-09-2023 03:00,40.61,39.63,2.5546
GAMB00PYF,-23.130354,-134.96483,03-09-2023 04:00,40.65,40.01,2.5554
GAMB00PYF,-23.130354,-134.96483,03-09-2023 05:00,41.06,40.68,2.5608
GAMB00PYF,-23.130354,-134.96483,03-09-2023 06:00,39.71,41.4,2.5533
GAMB00PYF,-23.130354,-134.96483,03-09-2023 07:00,39.31,41.92,2.5505
GAMB00PYF,-23.130354,-134.96483,03-09-2023 08:00,39.25,42.31,2.5503
GAMB00PYF,-23.130354,-134.96483,03-09-2023 09:00,41.08,42.55,2.5611
GAMB00PYF,-23.130354,-134.96483,03-09-2023 10:00,41.43,43.26,2.5634
GAMB00PYF,-23.130354,-134.96483,03-09-2023 11:00,41.0,43.77,2.5604
